,index,servicerequestnum,code,codeDescription,Neighborhood,address,city,state,zip,methodReceived,createdDate,dueDate,statusDate,status,activity,outcome,updatedDate,codedAddress,latitude,longitude,year,quarter,week,dayofyear
13191,219226,15-00381955,RATRUBPR,SW-Rat Rubout - Proactive,ROSEMONT,3208  BRIGHTON ST ,BALTIMORE,MD,21216,Mass Closed,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'3208 Brighton St, Baltimore, Maryland, 21216',)",39.3050876832,-76.6713217976,2015,2,20,133
13192,219227,15-00381965,RATRUBPR,SW-Rat Rubout - Proactive,ROSEMONT,3212  BRIGHTON ST ,BALTIMORE,MD,21216,Mass Closed,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'3212 Brighton St, Baltimore, Maryland, 21216',)",39.305078359,-76.6714418463,2015,2,20,133
13193,219228,15-00381969,RATRUBPR,SW-Rat Rubout - Proactive,ROSEMONT,3209  PRESSTMAN ST ,BALTIMORE,MD,21216,Mass Closed,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'3209 Presstman St, Baltimore, Maryland, 21216',)",39.3043683325,-76.67086070890001,2015,2,20,133
13194,219229,15-00381982,RATRUBPR,SW-Rat Rubout - Proactive,ROSEMONT,3227  PRESSTMAN ST ,BALTIMORE,MD,21216,Mass Closed,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'3227 Presstman St, Baltimore, Maryland, 21216',)",39.304342915,-76.6715397501,2015,2,20,133
13564,219599,15-00389243,RATRUBPR,SW-Rat Rubout - Proactive,WALBROOK,2315 N ELLAMONT ST ,BALTIMORE,MD,21216,Mass Closed,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/18/2015,"(u'2315 N Ellamont St, Baltimore, Maryland, 21216',)",39.313742836799996,-76.67117494189999,2015,2,20,133
13433,219468,15-00381975,RATRUBPR,SW-Rat Rubout - Proactive,ROSEMONT,3221  PRESSTMAN ST ,BALTIMORE,MD,21216,Mass Closed,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'3221 Presstman St, Baltimore, Maryland, 21216',)",39.304353404699995,-76.6713299562,2015,2,20,133
13432,219467,15-00381961,RATRUBPR,SW-Rat Rubout - Proactive,ROSEMONT,3210  BRIGHTON ST ,BALTIMORE,MD,21216,Mass Entry,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'3210 Brighton St, Baltimore, Maryland, 21216',)",39.305078359,-76.6713812392,2015,2,20,133
13431,219466,15-00381955,RATRUBPR,SW-Rat Rubout - Proactive,ROSEMONT,3208  BRIGHTON ST ,BALTIMORE,MD,21216,Mass Entry,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'3208 Brighton St, Baltimore, Maryland, 21216',)",39.3050876832,-76.6713217976,2015,2,20,133
13430,219465,15-00381914,RATRUBPR,SW-Rat Rubout - Proactive,ROSEMONT,3306  BRIGHTON ST ,BALTIMORE,MD,21216,Mass Closed,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'3306 Brighton St, Baltimore, Maryland, 21216',)",39.3050177519,-76.672402235,2015,2,20,133
13429,219464,15-00381874,RATRUBPR,SW-Rat Rubout - Proactive,NORTHWEST COMMUNITY ACTION,2905  PRESSTMAN ST ,BALTIMORE,MD,21216,Mass Entry,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'2905 Presstman St, Baltimore, Maryland, 21216',)",39.304532895,-76.666139894,2015,2,20,133
13428,219463,15-00381840,RATRUBPR,SW-Rat Rubout - Proactive,NORTHWEST COMMUNITY ACTION,1610  POPLAR GROVE ST ,BALTIMORE,MD,21216,Mass Entry,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'1610 Poplar Grove St, Baltimore, Maryland, 21216',)",39.3063580996,-76.665645713,2015,2,20,133
13427,219462,15-00381836,RATRUBPR,SW-Rat Rubout - Proactive,NORTHWEST COMMUNITY ACTION,1533  POPLAR GROVE ST ,BALTIMORE,MD,21216,Mass Entry,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'1533 Poplar Grove St, Baltimore, Maryland, 21216',)",39.3056331463,-76.6655349884,2015,2,20,133
13409,219444,15-00378377,RATRUBPR,SW-Rat Rubout - Proactive,ELLWOOD PARK/MONUMENT,3038  MCELDERRY ST ,BALTIMORE,MD,21205,Mass Closed,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'3038 McElderry St, Baltimore, Maryland, 21205',)",39.2980980569,-76.573851659,2015,2,20,133
13408,219443,15-00378340,RATRUBPR,SW-Rat Rubout - Proactive,ELLWOOD PARK/MONUMENT,3026  MCELDERRY ST ,BALTIMORE,MD,21205,Mass Entry,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'3026 McElderry St, Baltimore, Maryland, 21205',)",39.2980875672,-76.5741523635,2015,2,20,133
13407,219442,15-00378321,RATRUBPR,SW-Rat Rubout - Proactive,ELLWOOD PARK/MONUMENT,620 N ELLWOOD AVE ,BALTIMORE,MD,21205,Mass Closed,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/14/2015,"(u'620 N Ellwood Ave, Baltimore, Maryland, 21205',)",39.2987775558,-76.5738062037,2015,2,20,133
13406,219441,15-00378317,RATRUBPR,SW-Rat Rubout - Proactive,ELLWOOD PARK/MONUMENT,618 N ELLWOOD AVE ,BALTIMORE,MD,21205,Mass Entry,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'618 N Ellwood Ave, Baltimore, Maryland, 21205',)",39.2987484178,-76.5738062037,2015,2,20,133
13405,219440,15-00378315,RATRUBPR,SW-Rat Rubout - Proactive,ELLWOOD PARK/MONUMENT,612 N ELLWOOD AVE ,BALTIMORE,MD,21205,Mass Closed,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'612 N Ellwood Ave, Baltimore, Maryland, 21205',)",39.2986283691,-76.573795714,2015,2,20,133
13404,219439,15-00378310,RATRUBPR,SW-Rat Rubout - Proactive,ELLWOOD PARK/MONUMENT,3020  MCELDERRY ST ,BALTIMORE,MD,21205,Mass Entry,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'3020 McElderry St, Baltimore, Maryland, 21205',)",39.298078243,-76.5743027158,2015,2,20,133
13403,219438,15-00378304,RATRUBPR,SW-Rat Rubout - Proactive,ELLWOOD PARK/MONUMENT,3036  MCELDERRY ST ,BALTIMORE,MD,21205,Mass Closed,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'3036 McElderry St, Baltimore, Maryland, 21205',)",39.2980980569,-76.5738924523,2015,2,20,133
13402,219437,15-00378282,RATRUBPR,SW-Rat Rubout - Proactive,ELLWOOD PARK/MONUMENT,3029 E MONUMENT ST ,BALTIMORE,MD,21205,Mass Closed,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/14/2015,"(u'3029 E Monument St, Baltimore, Maryland, 21205',)",39.299133039000004,-76.5741698464,2015,2,20,133
13401,219436,15-00378273,RATRUBPR,SW-Rat Rubout - Proactive,ELLWOOD PARK/MONUMENT,3021 E MONUMENT ST ,BALTIMORE,MD,21205,Mass Entry,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'3021 E Monument St, Baltimore, Maryland, 21205',)",39.299133039000004,-76.5743598254,2015,2,20,133
13400,219435,15-00378261,RATRUBPR,SW-Rat Rubout - Proactive,ELLWOOD PARK/MONUMENT,3035 E MONUMENT ST ,BALTIMORE,MD,21205,Mass Closed,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'3035 E Monument St, Baltimore, Maryland, 21205',)",39.2991435287,-76.5740299838,2015,2,20,133
13317,219352,15-00377629,RATRUBPR,SW-Rat Rubout - Proactive,JOSEPH LEE,345  CORNWALL ST ,BALTIMORE,MD,21224,Mass Entry,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'345 Cornwall St, Baltimore, Maryland, 21224',)",39.2894825301,-76.5447847458,2015,2,20,133
13314,219349,15-00402425,RATRUBPR,SW-Rat Rubout - Proactive,NORTHWEST COMMUNITY ACTION,2821  BRIGHTON ST ,BALTIMORE,MD,21216,Mass Closed,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'2821 Brighton St, Baltimore, Maryland, 21216',)",39.3052834898,-76.6646491931,2015,2,20,133
13316,219351,15-00377626,RATRUBPR,SW-Rat Rubout - Proactive,JOSEPH LEE,339  CORNWALL ST ,BALTIMORE,MD,21224,Mass Closed,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'339 Cornwall St, Baltimore, Maryland, 21224',)",39.2896025788,-76.5447952355,2015,2,20,133
13572,219607,15-00377622,RATRUBPR,SW-Rat Rubout - Proactive,JOSEPH LEE,337  CORNWALL ST ,BALTIMORE,MD,21224,Mass Closed,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'337 Cornwall St, Baltimore, Maryland, 21224',)",39.289643372,-76.5447952355,2015,2,20,133
13569,219604,15-00402422,RATRUBPR,SW-Rat Rubout - Proactive,YALE HEIGHTS,569  LUCIA AVE ,BALTIMORE,MD,21229,Mass Closed,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'569 Lucia Ave, Baltimore, Maryland, 21229',)",39.2742829794,-76.6922090881,2015,2,20,133
13066,219101,15-00377627,RATRUBPR,SW-Rat Rubout - Proactive,JOSEPH LEE,317  CORNWALL ST ,BALTIMORE,MD,21224,Mass Closed,2015-05-13 07:00:00,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'317 Cornwall St, Baltimore, Maryland, 21224',)",39.290062959699995,-76.5448255391,2015,2,20,133
11554,217589,15-00375396,HLTHRATR,SW-Rat Rubout,GRACELAND PARK,1311  DUNDALK AVE ,BALTIMORE,MD,21222,Phone,2015-05-13 20:17:50,05/27/2015,05/28/2015,CLOSED,Dispatch Investigator,Area Baited,05/28/2015,"(u'1311 Dundalk Ave, Baltimore, Maryland, 21222',)",39.2792842271,-76.53406079359999,2015,2,20,133
11483,217518,15-00375521,HLTHRATR,SW-Rat Rubout,IRVINGTON,101 N ATHOL AVE ,BALTIMORE,MD,21229,Phone,2015-05-13 20:48:27,05/27/2015,05/14/2015,CLOSED,Dispatch Investigator,Area Baited,05/14/2015,"(u'101 N Athol Ave, Baltimore, Maryland, 21229',)",39.2873134966,-76.6887952787,2015,2,20,133
11437,217472,15-00375613,HLTHRATR,SW-Rat Rubout,ROSEMONT HOMEOWNERS/TENANTS,2442  EDMONDSON AVE ,BALTIMORE,MD,21223,Phone,2015-05-13 21:03:33,05/27/2015,05/20/2015,CLOSED,Dispatch Investigator,Area Baited,05/20/2015,"(u'2442 Edmondson Ave, Baltimore, Maryland, 21223',)",39.2947483512,-76.6561210804,2015,2,20,133
11414,217449,15-00375652,HLTHRATR,SW-Rat Rubout,GLENHAM-BELFORD,3109  MARY AVE ,BALTIMORE,MD,21214,Phone,2015-05-13 21:12:35,05/27/2015,05/28/2015,CLOSED,Dispatch Investigator,Area Baited,05/28/2015,"(u'3109 Mary Ave, Baltimore, Maryland, 21214',)",39.3540954835,-76.5554049676,2015,2,20,133
11342,217377,15-00375759,HLTHRATR,SW-Rat Rubout,YALE HEIGHTS,563  LUCIA AVE ,BALTIMORE,MD,21229,Phone,2015-05-13 21:42:03,05/27/2015,05/14/2015,CLOSED,Dispatch Investigator,Area Baited,05/14/2015,"(u'563 Lucia Ave, Baltimore, Maryland, 21229',)",39.2744135178,-76.69225920550001,2015,2,20,133
11175,217210,15-00376005,HLTHRATR,SW-Rat Rubout,EDNOR GARDENS-LAKESIDE,3620  KIMBLE RD ,BALTIMORE,MD,21218,Phone,2015-05-13 22:41:49,05/27/2015,05/28/2015,CLOSED,Dispatch Investigator,Area Baited,05/28/2015,"(u'3620 Kimble Rd, Baltimore, MD 21218, United States',)",39.332645416300004,-76.6013259888,2015,2,20,133
11094,217129,15-00376121,HLTHRATR,SW-Rat Rubout,COPPIN HEIGHTS/ASH-CO-EAST,1628  BRADDISH AVE ,BALTIMORE,MD,21216,Phone,2015-05-13 23:11:24,05/27/2015,05/20/2015,CLOSED,Dispatch Investigator,Area Baited,05/20/2015,"(u'1628 Braddish Ave, Baltimore, MD 21216, United States',)",39.3067703247,-76.6612472534,2015,2,20,133
11079,217114,15-00376145,HLTHRATR,SW-Rat Rubout,WOODMERE,4550 N ROGERS AVE ,BALTIMORE,MD,21215,Phone,2015-05-13 23:18:52,05/27/2015,05/28/2015,CLOSED,Dispatch Investigator,Area Baited,05/28/2015,"(u'4550 N Rogers Ave, Baltimore, MD 21215, United States',)",39.344814300500005,-76.6936416626,2015,2,20,133
11015,217050,15-00376215,HLTHRATR,SW-Rat Rubout,CHINQUAPIN PARK-BELVEDERE,709 E LAKE AVE ,BALTIMORE,MD,21212,Phone,2015-05-13 23:29:12,05/27/2015,05/29/2015,CLOSED,Dispatch Investigator,Area Baited,05/29/2015,"(u'709 E Lake Ave, Baltimore, MD 21212, United States',)",39.3666725159,-76.6070480347,2015,2,20,133
14779,220814,15-00372274,RATRUBPR,SW-Rat Rubout - Proactive,SAINT JOSEPHS,155  PALORMO AVE ,BALTIMORE,MD,21229,Mass Closed,2015-05-13 00:04:24,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'155 Palormo Ave, Baltimore, Maryland, 21229',)",39.2832767691,-76.675162597,2015,2,20,133
14778,220813,15-00372274,RATRUBPR,SW-Rat Rubout - Proactive,SAINT JOSEPHS,155  PALORMO AVE ,BALTIMORE,MD,21229,Mass Entry,2015-05-13 00:04:24,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'155 Palormo Ave, Baltimore, Maryland, 21229',)",39.2832767691,-76.675162597,2015,2,20,133
14774,220809,15-00372276,RATRUBPR,SW-Rat Rubout - Proactive,ALLENDALE,310 N EDGEWOOD ST ,BALTIMORE,MD,21229,Mass Closed,2015-05-13 00:05:11,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'310 Edgewood St, Baltimore, Maryland, 21229',)",39.2915198606,-76.6754465741,2015,2,20,133
14775,220810,15-00372276,RATRUBPR,SW-Rat Rubout - Proactive,ALLENDALE,310 N EDGEWOOD ST ,BALTIMORE,MD,21229,Mass Entry,2015-05-13 00:05:11,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'310 Edgewood St, Baltimore, Maryland, 21229',)",39.2915198606,-76.6754465741,2015,2,20,133
14773,220808,15-00372278,RATRUBPR,SW-Rat Rubout - Proactive,ALLENDALE,308 N EDGEWOOD ST ,BALTIMORE,MD,21229,Mass Entry,2015-05-13 00:05:40,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'308 Edgewood St, Baltimore, Maryland, 21229',)",39.2914790673,-76.6754465741,2015,2,20,133
14772,220807,15-00372278,RATRUBPR,SW-Rat Rubout - Proactive,ALLENDALE,308 N EDGEWOOD ST ,BALTIMORE,MD,21229,Mass Closed,2015-05-13 00:05:40,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'308 Edgewood St, Baltimore, Maryland, 21229',)",39.2914790673,-76.6754465741,2015,2,20,133
14769,220804,15-00372271,HLTHRATR,SW-Rat Rubout,RIVERSIDE,1514  JACKSON ST ,BALTIMORE,MD,21230,Phone,2015-05-13 00:06:34,05/27/2015,05/29/2015,CLOSED,Dispatch Investigator,Area Baited,05/29/2015,"(u'1514 Jackson St, Baltimore, Maryland, 21230',)",39.272387843400004,-76.6051353912,2015,2,20,133
14623,220658,15-00372422,RATRUBPR,SW-Rat Rubout - Proactive,EDMONDSON VILLAGE,744 N EDGEWOOD ST ,BALTIMORE,MD,21229,Mass Closed,2015-05-13 00:38:49,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'744 Edgewood St, Baltimore, Maryland, 21229',)",39.2963136455,-76.6742798881,2015,2,20,133
14622,220657,15-00372422,RATRUBPR,SW-Rat Rubout - Proactive,EDMONDSON VILLAGE,744 N EDGEWOOD ST ,BALTIMORE,MD,21229,Mass Entry,2015-05-13 00:38:49,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'744 Edgewood St, Baltimore, Maryland, 21229',)",39.2963136455,-76.6742798881,2015,2,20,133
14620,220655,15-00372424,RATRUBPR,SW-Rat Rubout - Proactive,ROGNEL HEIGHTS,4228  FLOWERTON RD ,BALTIMORE,MD,21229,Mass Closed,2015-05-13 00:40:12,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'4228 Flowerton Rd, Baltimore, Maryland, 21229',)",39.2984080856,-76.68780108979999,2015,2,20,133
14621,220656,15-00372424,RATRUBPR,SW-Rat Rubout - Proactive,ROGNEL HEIGHTS,4228  FLOWERTON RD ,BALTIMORE,MD,21229,Mass Entry,2015-05-13 00:40:12,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'4228 Flowerton Rd, Baltimore, Maryland, 21229',)",39.2984080856,-76.68780108979999,2015,2,20,133
14616,220651,15-00372430,RATRUBPR,SW-Rat Rubout - Proactive,EDMONDSON VILLAGE,3906  CRANSTON AVE ,BALTIMORE,MD,21229,Mass Entry,2015-05-13 00:41:15,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'3906 Cranston Ave, Baltimore, Maryland, 21229',)",39.2964080527,-76.6820014609,2015,2,20,133
14615,220650,15-00372430,RATRUBPR,SW-Rat Rubout - Proactive,EDMONDSON VILLAGE,3906  CRANSTON AVE ,BALTIMORE,MD,21229,Mass Closed,2015-05-13 00:41:15,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'3906 Cranston Ave, Baltimore, Maryland, 21229',)",39.2964080527,-76.6820014609,2015,2,20,133
14612,220647,15-00372433,RATRUBPR,SW-Rat Rubout - Proactive,EDMONDSON VILLAGE,4012  CRANSTON AVE ,BALTIMORE,MD,21229,Mass Closed,2015-05-13 00:42:41,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'4012 Cranston Ave, Baltimore, Maryland, 21229',)",39.296368425,-76.6828919183,2015,2,20,133
14613,220648,15-00372433,RATRUBPR,SW-Rat Rubout - Proactive,EDMONDSON VILLAGE,4012  CRANSTON AVE ,BALTIMORE,MD,21229,Mass Entry,2015-05-13 00:42:41,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'4012 Cranston Ave, Baltimore, Maryland, 21229',)",39.296368425,-76.6828919183,2015,2,20,133
14609,220644,15-00372435,RATRUBPR,SW-Rat Rubout - Proactive,EDMONDSON VILLAGE,3912  CRANSTON AVE ,BALTIMORE,MD,21229,Mass Entry,2015-05-13 00:42:58,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'3912 Cranston Ave, Baltimore, Maryland, 21229',)",39.296397563,-76.6821518132,2015,2,20,133
14610,220645,15-00372435,RATRUBPR,SW-Rat Rubout - Proactive,EDMONDSON VILLAGE,3912  CRANSTON AVE ,BALTIMORE,MD,21229,Mass Closed,2015-05-13 00:42:58,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'3912 Cranston Ave, Baltimore, Maryland, 21229',)",39.296397563,-76.6821518132,2015,2,20,133
14606,220641,15-00372438,RATRUBPR,SW-Rat Rubout - Proactive,EDMONDSON VILLAGE,714  LYNDHURST ST ,BALTIMORE,MD,21229,Mass Entry,2015-05-13 00:44:03,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'714 Lyndhurst St, Baltimore, Maryland, 21229',)",39.2957879953,-76.6813359482,2015,2,20,133
14607,220642,15-00372438,RATRUBPR,SW-Rat Rubout - Proactive,EDMONDSON VILLAGE,714  LYNDHURST ST ,BALTIMORE,MD,21229,Mass Closed,2015-05-13 00:44:03,05/18/2015,05/13/2015,CLOSED,Dispatch Investigator,Area Baited,05/13/2015,"(u'714 Lyndhurst St, Baltimore, Maryland, 21229',)",39.2957879953,-76.6813359482,2015,2,20,133
14558,220593,15-00372473,HLTHRATR,SW-Rat Rubout,GREENSPRING,2529  PARK HEIGHTS TER ,BALTIMORE,MD,21215,Phone,2015-05-13 00:59:20,05/27/2015,05/28/2015,CLOSED,Dispatch Investigator,Area Baited,05/28/2015,"(u'2529 Park Heights Ter, Baltimore, Maryland, 21215',)",39.3388632982,-76.6605418994,2015,2,20,133
10859,216894,15-00376426,RATRUBPR,SW-Rat Rubout - Proactive,EDMONDSON VILLAGE,602  LINNARD ST ,BALTIMORE,MD,21229,Mass Closed,2015-05-14 01:04:38,05/19/2015,05/14/2015,CLOSED,Dispatch Investigator,Area Baited,05/14/2015,"(u'602 Linnard St, Baltimore, MD 21229, United States',)",39.2945022583,-76.6766738892,2015,2,20,134
10860,216895,15-00376426,RATRUBPR,SW-Rat Rubout - Proactive,EDMONDSON VILLAGE,602  LINNARD ST ,BALTIMORE,MD,21229,Mass Entry,2015-05-14 01:04:38,05/19/2015,05/14/2015,CLOSED,Dispatch Investigator,Area Baited,05/14/2015,"(u'602 Linnard St, Baltimore, MD 21229, United States',)",39.2945022583,-76.6766738892,2015,2,20,134
10858,216893,15-00376428,RATRUBPR,SW-Rat Rubout - Proactive,EDMONDSON VILLAGE,612  LINNARD ST ,BALTIMORE,MD,21229,Mass Closed,2015-05-14 01:05:32,05/19/2015,05/14/2015,CLOSED,Dispatch Investigator,Area Baited,05/14/2015,"(u'612 Linnard St, Baltimore, MD 21229, United States',)",39.2947731018,-76.6766891479,2015,2,20,134
10857,216892,15-00376428,RATRUBPR,SW-Rat Rubout - Proactive,EDMONDSON VILLAGE,612  LINNARD ST ,BALTIMORE,MD,21229,Mass Entry,2015-05-14 01:05:32,05/19/2015,05/14/2015,CLOSED,Dispatch Investigator,Area Baited,05/14/2015,"(u'612 Linnard St, Baltimore, MD 21229, United States',)",39.294773,-76.676689,2015,2,20,134
10854,216889,15-00376430,RATRUBPR,SW-Rat Rubout - Proactive,EDMONDSON VILLAGE,603  GRANLEY LINARD  ,BALTIMORE,MD,21229,Mass Entry,2015-05-14 01:06:13,05/19/2015,05/14/2015,CLOSED,Dispatch Investigator,Area Baited,05/14/2015,"(u'Baltimore, MD, United States',)",39.290580749499995,-76.6092605591,2015,2,20,134
10855,216890,15-00376430,RATRUBPR,SW-Rat Rubout - Proactive,EDMONDSON VILLAGE,603  GRANLEY LINARD  ,BALTIMORE,MD,21229,Mass Closed,2015-05-14 01:06:13,05/19/2015,05/14/2015,CLOSED,Dispatch Investigator,Area Baited,05/14/2015,"(u'Baltimore, MD, United States',)",39.290580749499995,-76.6092605591,2015,2,20,134
10427,216462,15-00376792,HLTHRATR,SW-Rat Rubout,WEST HILLS,1026  WEDGEWOOD RD ,BALTIMORE,MD,21229,Phone,2015-05-14 03:14:35,05/28/2015,05/14/2015,CLOSED,Dispatch Investigator,Area Baited,05/14/2015,"(u'1026 Wedgewood Rd, Baltimore, MD 21229, United States',)",39.2971611023,-76.7099227905,2015,2,20,134
8598,214633,15-00377611,HLTHRATR,SW-Rat Rubout,ELLWOOD PARK/MONUMENT,613 N EAST AVE ,BALTIMORE,MD,21205,Phone,2015-05-14 15:23:26,05/28/2015,05/29/2015,CLOSED,Dispatch Investigator,Area Baited,05/29/2015,"(u'613 E North Ave, Baltimore, MD 21202, United States',)",39.3114182353,-76.6089782864,2015,2,20,134
8477,214512,15-00377872,HLTHRATR,SW-Rat Rubout,BELAIR-EDISON,3329  ELMLEY AVE ,BALTIMORE,MD,21213,Phone,2015-05-14 16:19:05,05/28/2015,05/29/2015,CLOSED,Dispatch Investigator,Area Baited,05/29/2015,"(u'3329 Elmley Ave, Baltimore, MD 21213, United States',)",39.3168640137,-76.5763015747,2015,2,20,134
8211,214246,15-00378365,HLTHRATR,SW-Rat Rubout,NORTHWEST COMMUNITY ACTION,1525  POPLAR GROVE ST ,BALTIMORE,MD,21216,Phone,2015-05-14 17:27:36,05/28/2015,05/20/2015,CLOSED,Dispatch Investigator,Area Baited,05/20/2015,"(u'1525 Poplar Grove St, Baltimore, MD 21216, United States',)",39.3054847717,-76.6652374268,2015,2,20,134
8105,214140,15-00378551,HLTHRATR,SW-Rat Rubout,EDMONDSON VILLAGE,4108  WOODRIDGE RD ,BALTIMORE,MD,21229,Phone,2015-05-14 17:58:41,05/28/2015,05/21/2015,CLOSED,Dispatch Investigator,Area Baited,05/21/2015,"(u'4108 Woodridge Rd, Baltimore, MD 21229, United States',)",39.2972297668,-76.6846694946,2015,2,20,134
7970,214005,15-00378720,HLTHRATR,SW-Rat Rubout,WAVERLY,3714  ELLERSLIE AVE ,BALTIMORE,MD,21218,Phone,2015-05-14 18:36:25,05/28/2015,05/29/2015,CLOSED,Dispatch Investigator,Area Baited,05/29/2015,"(u'3714 Ellerslie Ave, Baltimore, MD 21218, United States',)",39.3347053528,-76.6051483154,2015,2,20,134
10237,216272,15-00392858,RATRUBPR,SW-Rat Rubout - Proactive,BIDDLE STREET,1021 N MILTON AVE ,BALTIMORE,MD,21205,Mass Closed,2015-05-14 07:00:00,05/19/2015,05/14/2015,CLOSED,Dispatch Investigator,Area Baited,05/14/2015,"(u'1021 N Milton Ave, Baltimore, MD 21205, United States',)",39.3029518127,-76.5823135376,2015,2,20,134
9164,215199,15-00381469,RATRUBPR,SW-Rat Rubout - Proactive,VIOLETVILLE,1023  ROCKHILL AVE ,BALTIMORE,MD,21229,Mass Entry,2015-05-14 07:00:00,05/19/2015,05/14/2015,CLOSED,Dispatch Investigator,Area Baited,05/14/2015,"(u'1023 Rockhill Ave, Baltimore, MD 21229, United States',)",39.269916534400004,-76.6771087646,2015,2,20,134
9165,215200,15-00381470,RATRUBPR,SW-Rat Rubout - Proactive,VIOLETVILLE,1019  ROCKHILL AVE ,BALTIMORE,MD,21229,Mass Closed,2015-05-14 07:00:00,05/19/2015,05/14/2015,CLOSED,Dispatch Investigator,Area Baited,05/14/2015,"(u'1019 Rockhill Ave, Baltimore, MD 21229, United States',)",39.2700119019,-76.6771469116,2015,2,20,134
